 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município e Ano processamento
Período:Set/2013
"Município";"2013";"Total"
"110001 ALTA FLORESTA D'OESTE";185;185
"110002 ARIQUEMES";400;400
"110003 CABIXI";24;24
"110004 CACOAL";835;835
"110005 CEREJEIRAS";107;107
"110006 COLORADO DO OESTE";51;51
"110009 ESPIGAO D'OESTE";155;155
"110010 GUAJARA-MIRIM";263;263
"110011 JARU";294;294
"110012 JI-PARANA";690;690
"110013 MACHADINHO D'OESTE";92;92
"110014 NOVA BRASILANDIA D'OESTE";129;129
"110015 OURO PRETO DO OESTE";235;235
"110018 PIMENTA BUENO";234;234
"110020 PORTO VELHO";3571;3571
"110025 PRESIDENTE MEDICI";51;51
"110028 ROLIM DE MOURA";312;312
"110029 SANTA LUZIA D'OESTE";64;64
"110030 VILHENA";537;537
"110032 SAO MIGUEL DO GUAPORE";128;128
"110033 NOVA MAMORE";86;86
"110034 ALVORADA D'OESTE";50;50
"110037 ALTO ALEGRE DOS PARECIS";30;30
"110040 ALTO PARAISO";13;13
"110045 BURITIS";177;177
"110050 NOVO HORIZONTE DO OESTE";42;42
"110060 CACAULANDIA";8;8
"110070 CAMPO NOVO DE RONDONIA";53;53
"110100 GOVERNADOR JORGE TEIXEIRA";25;25
"110120 MINISTRO ANDREAZZA";41;41
"110130 MIRANTE DA SERRA";72;72
"110140 MONTE NEGRO";103;103
"110143 NOVA UNIAO";6;6
"110145 PARECIS";13;13
"110146 PIMENTEIRAS DO OESTE";8;8
"110150 SERINGUEIRAS";18;18
"110155 TEIXEIROPOLIS";9;9
"110160 THEOBROMA";4;4
"110170 URUPA";4;4
"110175 VALE DO ANARI";2;2
"110180 VALE DO PARAISO";20;20
"120001 ACRELANDIA";20;20
"120005 ASSIS BRASIL";16;16
"120010 BRASILEIA";208;208
"120020 CRUZEIRO DO SUL";771;771
"120030 FEIJO";56;56
"120033 MANCIO LIMA";24;24
"120034 MANOEL URBANO";77;77
"120038 PLACIDO DE CASTRO";56;56
"120039 PORTO WALTER";20;20
"120040 RIO BRANCO";2351;2351
"120042 RODRIGUES ALVES";30;30
"120045 SENADOR GUIOMARD";39;39
"120050 SENA MADUREIRA";227;227
"120060 TARAUACA";196;196
"120070 XAPURI";106;106
"130002 ALVARAES";33;33
"130008 ANAMA";30;30
"130014 APUI";96;96
"130040 BARCELOS";49;49
"130050 BARREIRINHA";63;63
"130060 BENJAMIN CONSTANT";80;80
"130063 BERURI";48;48
"130068 BOA VISTA DO RAMOS";55;55
"130070 BOCA DO ACRE";50;50
"130080 BORBA";90;90
"130083 CAAPIRANGA";46;46
"130090 CANUTAMA";39;39
"130110 CAREIRO";20;20
"130120 COARI";350;350
"130130 CODAJAS";83;83
"130140 EIRUNEPE";86;86
"130160 FONTE BOA";6;6
"130165 GUAJARA";39;39
"130170 HUMAITA";160;160
"130180 IPIXUNA";72;72
"130185 IRANDUBA";165;165
"130190 ITACOATIARA";470;470
"130195 ITAMARATI";34;34
"130200 ITAPIRANGA";9;9
"130210 JAPURA";8;8
"130220 JURUA";44;44
"130230 JUTAI";88;88
"130240 LABREA";97;97
"130250 MANACAPURU";352;352
"130255 MANAQUIRI";34;34
"130260 MANAUS";9045;9045
"130270 MANICORE";19;19
"130280 MARAA";70;70
"130290 MAUES";244;244
"130300 NHAMUNDA";43;43
"130310 NOVA OLINDA DO NORTE";95;95
"130340 PARINTINS";547;547
"130350 PAUINI";46;46
"130353 PRESIDENTE FIGUEIREDO";93;93
"130356 RIO PRETO DA EVA";50;50
"130370 SANTO ANTONIO DO ICA";116;116
"130380 SAO GABRIEL DA CACHOEIRA";38;38
"130400 SILVES";19;19
"130406 TABATINGA";95;95
"130410 TAPAUA";75;75
"130420 TEFE";335;335
"130440 URUCURITUBA";22;22
"140005 ALTO ALEGRE";21;21
"140010 BOA VISTA";2523;2523
"140015 BONFIM";20;20
"140020 CARACARAI";46;46
"140023 CAROEBE";18;18
"140030 MUCAJAI";12;12
"140040 NORMANDIA";64;64
"140045 PACARAIMA";26;26
"140047 RORAINOPOLIS";41;41
"140050 SAO JOAO DA BALIZA";27;27
"140060 SAO LUIZ";75;75
"150010 ABAETETUBA";445;445
"150013 ABEL FIGUEIREDO";64;64
"150020 ACARA";181;181
"150030 AFUA";99;99
"150034 AGUA AZUL DO NORTE";55;55
"150040 ALENQUER";400;400
"150050 ALMEIRIM";57;57
"150060 ALTAMIRA";1426;1426
"150070 ANAJAS";72;72
"150080 ANANINDEUA";2880;2880
"150090 AUGUSTO CORREA";261;261
"150095 AURORA DO PARA";86;86
"150120 BAIAO";111;111
"150125 BANNACH";27;27
"150130 BARCARENA";316;316
"150140 BELEM";8654;8654
"150145 BELTERRA";52;52
"150150 BENEVIDES";60;60
"150157 BOM JESUS DO TOCANTINS";80;80
"150170 BRAGANCA";1403;1403
"150172 BRASIL NOVO";315;315
"150175 BREJO GRANDE DO ARAGUAIA";55;55
"150178 BREU BRANCO";74;74
"150180 BREVES";726;726
"150190 BUJARU";225;225
"150200 CACHOEIRA DO ARARI";52;52
"150210 CAMETA";686;686
"150215 CANAA DOS CARAJAS";77;77
"150220 CAPANEMA";585;585
"150230 CAPITAO POCO";491;491
"150240 CASTANHAL";1399;1399
"150270 CONCEICAO DO ARAGUAIA";470;470
"150275 CONCORDIA DO PARA";10;10
"150276 CUMARU DO NORTE";53;53
"150277 CURIONOPOLIS";150;150
"150280 CURRALINHO";142;142
"150290 CURUCA";72;72
"150293 DOM ELISEU";328;328
"150295 ELDORADO DOS CARAJAS";92;92
"150304 FLORESTA DO ARAGUAIA";115;115
"150309 GOIANESIA DO PARA";99;99
"150310 GURUPA";118;118
"150320 IGARAPE-ACU";108;108
"150330 IGARAPE-MIRI";558;558
"150345 IPIXUNA DO PARA";276;276
"150350 IRITUIA";115;115
"150360 ITAITUBA";671;671
"150370 ITUPIRANGA";115;115
"150375 JACAREACANGA";87;87
"150380 JACUNDA";452;452
"150390 JURUTI";167;167
"150400 LIMOEIRO DO AJURU";157;157
"150405 MAE DO RIO";226;226
"150420 MARABA";1035;1035
"150430 MARACANA";46;46
"150442 MARITUBA";666;666
"150445 MEDICILANDIA";167;167
"150450 MELGACO";48;48
"150460 MOCAJUBA";148;148
"150470 MOJU";310;310
"150480 MONTE ALEGRE";303;303
"150490 MUANA";131;131
"150495 NOVA ESPERANCA DO PIRIA";76;76
"150503 NOVO PROGRESSO";219;219
"150506 NOVO REPARTIMENTO";162;162
"150510 OBIDOS";261;261
"150520 OEIRAS DO PARA";99;99
"150530 ORIXIMINA";316;316
"150540 OUREM";56;56
"150543 OURILANDIA DO NORTE";243;243
"150548 PACAJA";188;188
"150549 PALESTINA DO PARA";10;10
"150550 PARAGOMINAS";434;434
"150553 PARAUAPEBAS";703;703
"150555 PAU D'ARCO";44;44
"150563 PICARRA";63;63
"150565 PLACAS";81;81
"150570 PONTA DE PEDRAS";89;89
"150580 PORTEL";154;154
"150590 PORTO DE MOZ";168;168
"150600 PRAINHA";81;81
"150613 REDENCAO";729;729
"150616 RIO MARIA";78;78
"150618 RONDON DO PARA";593;593
"150619 RUROPOLIS";138;138
"150620 SALINOPOLIS";230;230
"150630 SALVATERRA";129;129
"150640 SANTA CRUZ DO ARARI";27;27
"150650 SANTA IZABEL DO PARA";484;484
"150658 SANTA MARIA DAS BARREIRAS";50;50
"150660 SANTA MARIA DO PARA";69;69
"150670 SANTANA DO ARAGUAIA";245;245
"150680 SANTAREM";1842;1842
"150700 SANTO ANTONIO DO TAUA";328;328
"150715 SAO DOMINGOS DO ARAGUAIA";81;81
"150720 SAO DOMINGOS DO CAPIM";149;149
"150730 SAO FELIX DO XINGU";359;359
"150745 SAO GERALDO DO ARAGUAIA";232;232
"150747 SAO JOAO DE PIRABAS";67;67
"150750 SAO JOAO DO ARAGUAIA";40;40
"150760 SAO MIGUEL DO GUAMA";127;127
"150770 SAO SEBASTIAO DA BOA VISTA";106;106
"150775 SAPUCAIA";54;54
"150780 SENADOR JOSE PORFIRIO";34;34
"150790 SOURE";147;147
"150797 TERRA SANTA";112;112
"150800 TOME-ACU";240;240
"150803 TRACUATEUA";110;110
