 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município e Ano processamento
Período:Nov/2013
"Município";"2013";"Total"
"110001 ALTA FLORESTA D'OESTE";198;198
"110002 ARIQUEMES";466;466
"110003 CABIXI";24;24
"110004 CACOAL";923;923
"110005 CEREJEIRAS";108;108
"110006 COLORADO DO OESTE";53;53
"110009 ESPIGAO D'OESTE";155;155
"110010 GUAJARA-MIRIM";258;258
"110011 JARU";256;256
"110012 JI-PARANA";929;929
"110013 MACHADINHO D'OESTE";93;93
"110014 NOVA BRASILANDIA D'OESTE";129;129
"110015 OURO PRETO DO OESTE";272;272
"110018 PIMENTA BUENO";263;263
"110020 PORTO VELHO";3333;3333
"110025 PRESIDENTE MEDICI";74;74
"110028 ROLIM DE MOURA";247;247
"110029 SANTA LUZIA D'OESTE";64;64
"110030 VILHENA";574;574
"110032 SAO MIGUEL DO GUAPORE";146;146
"110033 NOVA MAMORE";73;73
"110034 ALVORADA D'OESTE";54;54
"110037 ALTO ALEGRE DOS PARECIS";39;39
"110040 ALTO PARAISO";53;53
"110045 BURITIS";97;97
"110050 NOVO HORIZONTE DO OESTE";34;34
"110060 CACAULANDIA";7;7
"110070 CAMPO NOVO DE RONDONIA";53;53
"110100 GOVERNADOR JORGE TEIXEIRA";40;40
"110120 MINISTRO ANDREAZZA";41;41
"110130 MIRANTE DA SERRA";73;73
"110140 MONTE NEGRO";95;95
"110143 NOVA UNIAO";18;18
"110145 PARECIS";18;18
"110146 PIMENTEIRAS DO OESTE";12;12
"110149 SAO FRANCISCO DO GUAPORE";106;106
"110150 SERINGUEIRAS";22;22
"110155 TEIXEIROPOLIS";13;13
"110160 THEOBROMA";5;5
"110170 URUPA";2;2
"110175 VALE DO ANARI";5;5
"110180 VALE DO PARAISO";11;11
"120001 ACRELANDIA";20;20
"120005 ASSIS BRASIL";16;16
"120010 BRASILEIA";200;200
"120020 CRUZEIRO DO SUL";862;862
"120030 FEIJO";37;37
"120034 MANOEL URBANO";29;29
"120038 PLACIDO DE CASTRO";41;41
"120039 PORTO WALTER";18;18
"120040 RIO BRANCO";2373;2373
"120042 RODRIGUES ALVES";25;25
"120045 SENADOR GUIOMARD";50;50
"120050 SENA MADUREIRA";220;220
"120060 TARAUACA";168;168
"120070 XAPURI";127;127
"130014 APUI";111;111
"130030 AUTAZES";17;17
"130040 BARCELOS";72;72
"130050 BARREIRINHA";93;93
"130060 BENJAMIN CONSTANT";83;83
"130063 BERURI";2;2
"130068 BOA VISTA DO RAMOS";49;49
"130080 BORBA";101;101
"130083 CAAPIRANGA";37;37
"130100 CARAUARI";117;117
"130110 CAREIRO";21;21
"130120 COARI";353;353
"130160 FONTE BOA";14;14
"130165 GUAJARA";38;38
"130170 HUMAITA";160;160
"130180 IPIXUNA";95;95
"130190 ITACOATIARA";420;420
