 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município e Ano processamento
Período:Abr/2009
"Município";"2009";"Total"
"110001 ALTA FLORESTA D'OESTE";190;190
"110002 ARIQUEMES";514;514
"110003 CABIXI";25;25
"110004 CACOAL";486;486
"110005 CEREJEIRAS";150;150
"110006 COLORADO DO OESTE";137;137
"110008 COSTA MARQUES";55;55
"110009 ESPIGAO D'OESTE";155;155
"110011 JARU";263;263
"110012 JI-PARANA";889;889
"110013 MACHADINHO D'OESTE";117;117
"110014 NOVA BRASILANDIA D'OESTE";147;147
"110015 OURO PRETO DO OESTE";275;275
"110018 PIMENTA BUENO";235;235
"110020 PORTO VELHO";1715;1715
"110025 PRESIDENTE MEDICI";145;145
"110028 ROLIM DE MOURA";611;611
"110029 SANTA LUZIA D'OESTE";64;64
"110030 VILHENA";431;431
"110032 SAO MIGUEL DO GUAPORE";165;165
"110033 NOVA MAMORE";96;96
"110034 ALVORADA D'OESTE";117;117
"110040 ALTO PARAISO";54;54
"110050 NOVO HORIZONTE DO OESTE";45;45
"110060 CACAULANDIA";27;27
"110070 CAMPO NOVO DE RONDONIA";74;74
"110120 MINISTRO ANDREAZZA";41;41
"110130 MIRANTE DA SERRA";104;104
"110140 MONTE NEGRO";259;259
"110143 NOVA UNIAO";40;40
"110149 SAO FRANCISCO DO GUAPORE";73;73
"110150 SERINGUEIRAS";96;96
"110160 THEOBROMA";37;37
"110170 URUPA";23;23
"110175 VALE DO ANARI";10;10
"110180 VALE DO PARAISO";17;17
"120001 ACRELANDIA";79;79
"120005 ASSIS BRASIL";53;53
"120010 BRASILEIA";170;170
"120020 CRUZEIRO DO SUL";912;912
"120030 FEIJO";200;200
"120033 MANCIO LIMA";21;21
"120034 MANOEL URBANO";45;45
"120038 PLACIDO DE CASTRO";21;21
"120040 RIO BRANCO";2750;2750
"120042 RODRIGUES ALVES";34;34
"120045 SENADOR GUIOMARD";99;99
"120050 SENA MADUREIRA";224;224
"120060 TARAUACA";186;186
"120070 XAPURI";103;103
"130006 AMATURA";30;30
"130008 ANAMA";32;32
"130010 ANORI";47;47
"130014 APUI";85;85
"130030 AUTAZES";20;20
"130040 BARCELOS";75;75
"130050 BARREIRINHA";97;97
"130060 BENJAMIN CONSTANT";132;132
"130063 BERURI";68;68
"130068 BOA VISTA DO RAMOS";36;36
"130083 CAAPIRANGA";77;77
"130090 CANUTAMA";38;38
"130100 CARAUARI";96;96
"130110 CAREIRO";60;60
"130120 COARI";404;404
"130130 CODAJAS";93;93
"130140 EIRUNEPE";123;123
"130150 ENVIRA";69;69
"130160 FONTE BOA";164;164
"130165 GUAJARA";32;32
"130170 HUMAITA";140;140
"130180 IPIXUNA";84;84
"130185 IRANDUBA";118;118
"130190 ITACOATIARA";332;332
"130195 ITAMARATI";31;31
"130200 ITAPIRANGA";31;31
"130220 JURUA";32;32
"130230 JUTAI";56;56
"130240 LABREA";33;33
"130250 MANACAPURU";351;351
"130260 MANAUS";7766;7766
"130270 MANICORE";157;157
"130280 MARAA";84;84
"130290 MAUES";158;158
"130300 NHAMUNDA";20;20
"130310 NOVA OLINDA DO NORTE";121;121
"130320 NOVO AIRAO";34;34
"130330 NOVO ARIPUANA";179;179
"130340 PARINTINS";502;502
"130350 PAUINI";55;55
"130353 PRESIDENTE FIGUEIREDO";111;111
"130356 RIO PRETO DA EVA";84;84
"130360 SANTA ISABEL DO RIO NEGRO";23;23
"130380 SAO GABRIEL DA CACHOEIRA";96;96
"130390 SAO PAULO DE OLIVENCA";32;32
"130395 SAO SEBASTIAO DO UATUMA";38;38
"130406 TABATINGA";193;193
"130410 TAPAUA";38;38
"130420 TEFE";227;227
"130423 TONANTINS";51;51
"130430 URUCARA";67;67
"130440 URUCURITUBA";15;15
"140005 ALTO ALEGRE";42;42
