 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município e Ano processamento
Período:Jan/2009
"Município";"2009";"Total"
"110001 ALTA FLORESTA D'OESTE";190;190
"110002 ARIQUEMES";475;475
"110003 CABIXI";32;32
"110004 CACOAL";460;460
"110005 CEREJEIRAS";150;150
"110006 COLORADO DO OESTE";133;133
"110009 ESPIGAO D'OESTE";155;155
"110011 JARU";221;221
"110012 JI-PARANA";765;765
"110014 NOVA BRASILANDIA D'OESTE";129;129
"110015 OURO PRETO DO OESTE";205;205
"110018 PIMENTA BUENO";235;235
"110020 PORTO VELHO";1369;1369
"110025 PRESIDENTE MEDICI";86;86
"110028 ROLIM DE MOURA";349;349
"110029 SANTA LUZIA D'OESTE";64;64
"110030 VILHENA";451;451
"110032 SAO MIGUEL DO GUAPORE";86;86
"110033 NOVA MAMORE";50;50
"110034 ALVORADA D'OESTE";117;117
"110040 ALTO PARAISO";24;24
"110050 NOVO HORIZONTE DO OESTE";42;42
"110060 CACAULANDIA";27;27
"110070 CAMPO NOVO DE RONDONIA";74;74
"110120 MINISTRO ANDREAZZA";41;41
"110130 MIRANTE DA SERRA";85;85
"110140 MONTE NEGRO";258;258
"110143 NOVA UNIAO";38;38
"110150 SERINGUEIRAS";69;69
"110160 THEOBROMA";35;35
"110175 VALE DO ANARI";11;11
"110180 VALE DO PARAISO";15;15
"120001 ACRELANDIA";27;27
"120010 BRASILEIA";208;208
"120020 CRUZEIRO DO SUL";585;585
"120030 FEIJO";85;85
"120033 MANCIO LIMA";20;20
"120034 MANOEL URBANO";36;36
"120038 PLACIDO DE CASTRO";54;54
"120040 RIO BRANCO";2846;2846
"120045 SENADOR GUIOMARD";67;67
"120050 SENA MADUREIRA";266;266
"120060 TARAUACA";165;165
"120070 XAPURI";71;71
"130006 AMATURA";20;20
"130010 ANORI";7;7
"130014 APUI";85;85
"130040 BARCELOS";51;51
"130050 BARREIRINHA";94;94
"130060 BENJAMIN CONSTANT";78;78
"130080 BORBA";33;33
"130090 CANUTAMA";31;31
"130100 CARAUARI";78;78
"130120 COARI";373;373
"130130 CODAJAS";91;91
"130140 EIRUNEPE";121;121
"130160 FONTE BOA";167;167
"130165 GUAJARA";29;29
"130170 HUMAITA";94;94
"130180 IPIXUNA";10;10
"130185 IRANDUBA";118;118
"130190 ITACOATIARA";340;340
"130195 ITAMARATI";40;40
"130200 ITAPIRANGA";16;16
"130220 JURUA";18;18
"130240 LABREA";80;80
"130250 MANACAPURU";348;348
"130260 MANAUS";6750;6750
"130270 MANICORE";177;177
"130280 MARAA";64;64
"130290 MAUES";180;180
"130300 NHAMUNDA";52;52
"130310 NOVA OLINDA DO NORTE";64;64
"130340 PARINTINS";445;445
"130353 PRESIDENTE FIGUEIREDO";190;190
"130356 RIO PRETO DA EVA";32;32
"130360 SANTA ISABEL DO RIO NEGRO";26;26
"130370 SANTO ANTONIO DO ICA";68;68
"130380 SAO GABRIEL DA CACHOEIRA";95;95
"130390 SAO PAULO DE OLIVENCA";83;83
"130400 SILVES";30;30
"130406 TABATINGA";116;116
"130410 TAPAUA";37;37
"130420 TEFE";246;246
"130423 TONANTINS";29;29
"130430 URUCARA";36;36
"130440 URUCURITUBA";38;38
"140005 ALTO ALEGRE";34;34
"140010 BOA VISTA";1896;1896
"140015 BONFIM";17;17
"140020 CARACARAI";42;42
"140023 CAROEBE";22;22
"140030 MUCAJAI";26;26
"140040 NORMANDIA";25;25
"140045 PACARAIMA";32;32
"140047 RORAINOPOLIS";61;61
"140050 SAO JOAO DA BALIZA";11;11
"140060 SAO LUIZ";24;24
"150010 ABAETETUBA";745;745
"150013 ABEL FIGUEIREDO";38;38
"150020 ACARA";187;187
"150030 AFUA";28;28
"150034 AGUA AZUL DO NORTE";159;159
"150040 ALENQUER";479;479
"150050 ALMEIRIM";238;238
