 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município e Ano processamento
Período:Jul/2020
"Município";"2020";"Total"
"110001 ALTA FLORESTA D'OESTE";98;98
"110002 ARIQUEMES";478;478
"110003 CABIXI";15;15
"110004 CACOAL";778;778
"110005 CEREJEIRAS";46;46
"110006 COLORADO DO OESTE";20;20
"110008 COSTA MARQUES";22;22
"110009 ESPIGAO D'OESTE";76;76
"110010 GUAJARA-MIRIM";268;268
"110011 JARU";217;217
"110012 JI-PARANA";516;516
"110013 MACHADINHO D'OESTE";71;71
"110014 NOVA BRASILANDIA D'OESTE";25;25
"110015 OURO PRETO DO OESTE";187;187
"110018 PIMENTA BUENO";147;147
"110020 PORTO VELHO";4035;4035
"110025 PRESIDENTE MEDICI";36;36
"110026 RIO CRESPO";5;5
"110028 ROLIM DE MOURA";282;282
"110029 SANTA LUZIA D'OESTE";34;34
"110030 VILHENA";615;615
"110032 SAO MIGUEL DO GUAPORE";83;83
"110033 NOVA MAMORE";53;53
"110034 ALVORADA D'OESTE";24;24
"110037 ALTO ALEGRE DOS PARECIS";22;22
"110040 ALTO PARAISO";28;28
"110045 BURITIS";99;99
"110050 NOVO HORIZONTE DO OESTE";21;21
"110060 CACAULANDIA";8;8
"110070 CAMPO NOVO DE RONDONIA";5;5
"110094 CUJUBIM";18;18
"110110 ITAPUA DO OESTE";2;2
"110120 MINISTRO ANDREAZZA";5;5
"110130 MIRANTE DA SERRA";16;16
"110140 MONTE NEGRO";17;17
"110143 NOVA UNIAO";1;1
"110145 PARECIS";13;13
"110146 PIMENTEIRAS DO OESTE";9;9
"110149 SAO FRANCISCO DO GUAPORE";96;96
"110150 SERINGUEIRAS";21;21
"110155 TEIXEIROPOLIS";1;1
"110160 THEOBROMA";9;9
"110170 URUPA";14;14
"110180 VALE DO PARAISO";4;4
"120005 ASSIS BRASIL";13;13
"120010 BRASILEIA";262;262
"120020 CRUZEIRO DO SUL";546;546
"120030 FEIJO";1;1
"120033 MANCIO LIMA";21;21
"120034 MANOEL URBANO";22;22
"120035 MARECHAL THAUMATURGO";30;30
"120038 PLACIDO DE CASTRO";19;19
"120040 RIO BRANCO";2235;2235
"120042 RODRIGUES ALVES";21;21
"120045 SENADOR GUIOMARD";25;25
"120050 SENA MADUREIRA";119;119
"120060 TARAUACA";148;148
"120070 XAPURI";26;26
"130002 ALVARAES";65;65
"130006 AMATURA";48;48
"130014 APUI";63;63
"130020 ATALAIA DO NORTE";29;29
"130030 AUTAZES";69;69
"130040 BARCELOS";61;61
"130050 BARREIRINHA";67;67
"130060 BENJAMIN CONSTANT";148;148
"130063 BERURI";56;56
"130068 BOA VISTA DO RAMOS";81;81
"130070 BOCA DO ACRE";104;104
"130080 BORBA";164;164
"130083 CAAPIRANGA";68;68
"130090 CANUTAMA";38;38
"130100 CARAUARI";68;68
"130110 CAREIRO";67;67
"130120 COARI";374;374
"130130 CODAJAS";70;70
"130150 ENVIRA";74;74
"130160 FONTE BOA";113;113
"130165 GUAJARA";41;41
"130170 HUMAITA";197;197
"130185 IRANDUBA";7;7
"130190 ITACOATIARA";385;385
"130200 ITAPIRANGA";11;11
"130230 JUTAI";115;115
"130240 LABREA";115;115
"130250 MANACAPURU";442;442
"130255 MANAQUIRI";41;41
"130260 MANAUS";9742;9742
"130270 MANICORE";128;128
"130290 MAUES";198;198
"130300 NHAMUNDA";3;3
"130310 NOVA OLINDA DO NORTE";134;134
"130320 NOVO AIRAO";59;59
"130340 PARINTINS";501;501
"130353 PRESIDENTE FIGUEIREDO";62;62
"130356 RIO PRETO DA EVA";29;29
"130370 SANTO ANTONIO DO ICA";99;99
"130380 SAO GABRIEL DA CACHOEIRA";151;151
"130390 SAO PAULO DE OLIVENCA";105;105
"130395 SAO SEBASTIAO DO UATUMA";42;42
"130400 SILVES";1;1
"130406 TABATINGA";56;56
"130420 TEFE";400;400
"130423 TONANTINS";48;48
"130426 UARINI";66;66
"130430 URUCARA";50;50
"140005 ALTO ALEGRE";20;20
"140010 BOA VISTA";2571;2571
"140015 BONFIM";4;4
"140020 CARACARAI";17;17
"140023 CAROEBE";26;26
"140030 MUCAJAI";20;20
"140040 NORMANDIA";26;26
"140045 PACARAIMA";26;26
"140047 RORAINOPOLIS";165;165
"140050 SAO JOAO DA BALIZA";22;22
"140060 SAO LUIZ";2;2
"150010 ABAETETUBA";500;500
"150013 ABEL FIGUEIREDO";12;12
"150020 ACARA";89;89
"150034 AGUA AZUL DO NORTE";73;73
"150040 ALENQUER";290;290
"150050 ALMEIRIM";96;96
"150060 ALTAMIRA";667;667
"150070 ANAJAS";118;118
"150080 ANANINDEUA";2814;2814
"150085 ANAPU";99;99
"150090 AUGUSTO CORREA";238;238
"150095 AURORA DO PARA";72;72
"150120 BAIAO";79;79
"150125 BANNACH";8;8
"150130 BARCARENA";539;539
"150140 BELEM";7022;7022
"150145 BELTERRA";45;45
"150157 BOM JESUS DO TOCANTINS";87;87
"150170 BRAGANCA";894;894
