 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município e Ano processamento
Período:Jun/2009
"Município";"2009";"Total"
"110001 ALTA FLORESTA D'OESTE";190;190
"110002 ARIQUEMES";420;420
"110003 CABIXI";35;35
"110004 CACOAL";473;473
"110005 CEREJEIRAS";150;150
"110006 COLORADO DO OESTE";155;155
"110008 COSTA MARQUES";54;54
"110009 ESPIGAO D'OESTE";155;155
"110010 GUAJARA-MIRIM";284;284
"110011 JARU";145;145
"110012 JI-PARANA";840;840
"110013 MACHADINHO D'OESTE";98;98
"110014 NOVA BRASILANDIA D'OESTE";137;137
"110015 OURO PRETO DO OESTE";226;226
"110018 PIMENTA BUENO";235;235
"110020 PORTO VELHO";2030;2030
"110025 PRESIDENTE MEDICI";87;87
"110028 ROLIM DE MOURA";398;398
"110029 SANTA LUZIA D'OESTE";64;64
"110030 VILHENA";523;523
"110032 SAO MIGUEL DO GUAPORE";156;156
"110033 NOVA MAMORE";85;85
"110034 ALVORADA D'OESTE";117;117
"110037 ALTO ALEGRE DOS PARECIS";75;75
"110040 ALTO PARAISO";23;23
"110050 NOVO HORIZONTE DO OESTE";33;33
"110060 CACAULANDIA";27;27
"110070 CAMPO NOVO DE RONDONIA";54;54
"110100 GOVERNADOR JORGE TEIXEIRA";153;153
"110120 MINISTRO ANDREAZZA";41;41
"110130 MIRANTE DA SERRA";104;104
"110140 MONTE NEGRO";259;259
"110143 NOVA UNIAO";40;40
"110149 SAO FRANCISCO DO GUAPORE";18;18
"110150 SERINGUEIRAS";93;93
"110155 TEIXEIROPOLIS";14;14
"110160 THEOBROMA";42;42
"120001 ACRELANDIA";20;20
"120005 ASSIS BRASIL";29;29
"120010 BRASILEIA";182;182
"120020 CRUZEIRO DO SUL";901;901
"120030 FEIJO";51;51
"120040 RIO BRANCO";2502;2502
"120043 SANTA ROSA DO PURUS";40;40
"120045 SENADOR GUIOMARD";64;64
"120050 SENA MADUREIRA";236;236
"120060 TARAUACA";179;179
"120070 XAPURI";87;87
"130002 ALVARAES";24;24
"130006 AMATURA";34;34
"130008 ANAMA";32;32
"130010 ANORI";52;52
"130014 APUI";83;83
"130020 ATALAIA DO NORTE";43;43
"130030 AUTAZES";28;28
"130050 BARREIRINHA";77;77
"130060 BENJAMIN CONSTANT";112;112
"130063 BERURI";17;17
"130083 CAAPIRANGA";33;33
"130100 CARAUARI";80;80
"130110 CAREIRO";25;25
"130120 COARI";113;113
"130130 CODAJAS";93;93
"130140 EIRUNEPE";123;123
"130160 FONTE BOA";167;167
"130165 GUAJARA";40;40
"130170 HUMAITA";140;140
"130185 IRANDUBA";125;125
"130190 ITACOATIARA";418;418
"130195 ITAMARATI";22;22
"130200 ITAPIRANGA";34;34
"130220 JURUA";21;21
"130230 JUTAI";34;34
"130240 LABREA";16;16
"130250 MANACAPURU";383;383
"130255 MANAQUIRI";84;84
"130260 MANAUS";8221;8221
"130270 MANICORE";178;178
"130280 MARAA";84;84
"130290 MAUES";166;166
"130300 NHAMUNDA";36;36
"130310 NOVA OLINDA DO NORTE";121;121
"130320 NOVO AIRAO";33;33
"130340 PARINTINS";437;437
"130353 PRESIDENTE FIGUEIREDO";89;89
"130356 RIO PRETO DA EVA";14;14
"130360 SANTA ISABEL DO RIO NEGRO";37;37
"130370 SANTO ANTONIO DO ICA";58;58
"130380 SAO GABRIEL DA CACHOEIRA";92;92
"130395 SAO SEBASTIAO DO UATUMA";35;35
"130400 SILVES";27;27
"130406 TABATINGA";195;195
"130420 TEFE";309;309
"130423 TONANTINS";99;99
"130426 UARINI";36;36
"130430 URUCARA";81;81
"130440 URUCURITUBA";46;46
"140005 ALTO ALEGRE";34;34
"140010 BOA VISTA";2233;2233
"140015 BONFIM";15;15
"140020 CARACARAI";43;43
"140023 CAROEBE";18;18
"140030 MUCAJAI";40;40
