 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município e Ano processamento
Período:Nov/2018
"Município";"2018";"Total"
"110001 ALTA FLORESTA D'OESTE";188;188
"110002 ARIQUEMES";476;476
"110003 CABIXI";20;20
"110004 CACOAL";1291;1291
"110005 CEREJEIRAS";100;100
"110006 COLORADO DO OESTE";56;56
"110008 COSTA MARQUES";58;58
"110009 ESPIGAO D'OESTE";231;231
"110010 GUAJARA-MIRIM";241;241
"110011 JARU";258;258
"110012 JI-PARANA";489;489
"110013 MACHADINHO D'OESTE";129;129
"110014 NOVA BRASILANDIA D'OESTE";52;52
"110015 OURO PRETO DO OESTE";235;235
"110018 PIMENTA BUENO";235;235
"110020 PORTO VELHO";3406;3406
"110025 PRESIDENTE MEDICI";62;62
"110026 RIO CRESPO";5;5
"110028 ROLIM DE MOURA";390;390
"110029 SANTA LUZIA D'OESTE";52;52
"110030 VILHENA";900;900
"110032 SAO MIGUEL DO GUAPORE";101;101
"110033 NOVA MAMORE";33;33
"110034 ALVORADA D'OESTE";55;55
"110037 ALTO ALEGRE DOS PARECIS";31;31
"110040 ALTO PARAISO";23;23
"110045 BURITIS";69;69
"110050 NOVO HORIZONTE DO OESTE";27;27
"110060 CACAULANDIA";1;1
"110070 CAMPO NOVO DE RONDONIA";20;20
"110094 CUJUBIM";53;53
"110110 ITAPUA DO OESTE";1;1
"110120 MINISTRO ANDREAZZA";9;9
"110130 MIRANTE DA SERRA";17;17
"110140 MONTE NEGRO";52;52
"110143 NOVA UNIAO";2;2
"110145 PARECIS";20;20
"110146 PIMENTEIRAS DO OESTE";14;14
"110150 SERINGUEIRAS";37;37
"110160 THEOBROMA";17;17
"110170 URUPA";22;22
"110175 VALE DO ANARI";11;11
"110180 VALE DO PARAISO";9;9
"120001 ACRELANDIA";4;4
"120005 ASSIS BRASIL";17;17
"120010 BRASILEIA";217;217
"120020 CRUZEIRO DO SUL";362;362
"120033 MANCIO LIMA";6;6
"120034 MANOEL URBANO";40;40
"120035 MARECHAL THAUMATURGO";28;28
"120038 PLACIDO DE CASTRO";46;46
"120040 RIO BRANCO";2586;2586
"120042 RODRIGUES ALVES";18;18
"120043 SANTA ROSA DO PURUS";11;11
"120045 SENADOR GUIOMARD";50;50
"120050 SENA MADUREIRA";164;164
"120060 TARAUACA";207;207
"120070 XAPURI";22;22
"130002 ALVARAES";79;79
"130006 AMATURA";34;34
"130008 ANAMA";2;2
"130010 ANORI";38;38
"130014 APUI";70;70
"130020 ATALAIA DO NORTE";22;22
"130030 AUTAZES";98;98
"130040 BARCELOS";51;51
"130050 BARREIRINHA";105;105
"130060 BENJAMIN CONSTANT";104;104
"130068 BOA VISTA DO RAMOS";52;52
"130070 BOCA DO ACRE";131;131
"130080 BORBA";154;154
"130083 CAAPIRANGA";9;9
"130090 CANUTAMA";42;42
"130100 CARAUARI";133;133
"130110 CAREIRO";23;23
"130120 COARI";412;412
"130130 CODAJAS";48;48
"130140 EIRUNEPE";104;104
"130170 HUMAITA";154;154
"130180 IPIXUNA";94;94
"130185 IRANDUBA";62;62
"130190 ITACOATIARA";344;344
"130210 JAPURA";19;19
"130230 JUTAI";40;40
"130240 LABREA";56;56
"130250 MANACAPURU";393;393
"130255 MANAQUIRI";26;26
"130260 MANAUS";9892;9892
"130270 MANICORE";157;157
"130280 MARAA";24;24
"130290 MAUES";307;307
"130300 NHAMUNDA";78;78
"130310 NOVA OLINDA DO NORTE";148;148
"130320 NOVO AIRAO";58;58
"130330 NOVO ARIPUANA";12;12
"130340 PARINTINS";602;602
"130350 PAUINI";75;75
"130353 PRESIDENTE FIGUEIREDO";93;93
"130356 RIO PRETO DA EVA";46;46
"130380 SAO GABRIEL DA CACHOEIRA";69;69
"130390 SAO PAULO DE OLIVENCA";97;97
"130395 SAO SEBASTIAO DO UATUMA";21;21
"130400 SILVES";21;21
"130406 TABATINGA";67;67
"130420 TEFE";402;402
"130426 UARINI";42;42
"130430 URUCARA";67;67
"130440 URUCURITUBA";19;19
"140005 ALTO ALEGRE";12;12
"140010 BOA VISTA";3291;3291
"140015 BONFIM";34;34
"140020 CARACARAI";16;16
"140023 CAROEBE";13;13
"140030 MUCAJAI";26;26
"140040 NORMANDIA";31;31
"140045 PACARAIMA";57;57
"140047 RORAINOPOLIS";187;187
"140050 SAO JOAO DA BALIZA";23;23
"140060 SAO LUIZ";6;6
"150010 ABAETETUBA";651;651
"150013 ABEL FIGUEIREDO";46;46
"150020 ACARA";108;108
"150030 AFUA";91;91
"150034 AGUA AZUL DO NORTE";81;81
"150040 ALENQUER";368;368
